T/K,P/MPa,TC/W m-1 K-1,Data type,Name,SMILES,Normalized SMILES,index,P/bar,RANDOM,IL
283.15,10.0,0.1217,Training,triethylsulfonium bis(trifluoromethylsulfonyl)imide,CC[S+](CC)CC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CC[S+](CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,4,100,79,4
313.15,0.1,0.1237,Training,triethylsulfonium bis(trifluoromethylsulfonyl)imide,CC[S+](CC)CC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CC[S+](CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,4,1,80,4
283.15,0.1,0.1773,Testing,1-butyl-3-methylimidazolium methylsulfate,CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],5,1,81,5
283.15,5.0,0.1807,Training,1-butyl-3-methylimidazolium methylsulfate,CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],5,50,82,5
283.15,10.0,0.1825,Training,1-butyl-3-methylimidazolium methylsulfate,CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],5,100,83,5
283.15,20.0,0.1835,Training,1-butyl-3-methylimidazolium methylsulfate,CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],5,200,84,5
283.15,30.0,0.1836,Testing,1-butyl-3-methylimidazolium methylsulfate,CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],5,300,85,5
283.15,40.0,0.1866,Training,1-butyl-3-methylimidazolium methylsulfate,CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],5,400,86,5
283.15,50.0,0.1902,Testing,1-butyl-3-methylimidazolium methylsulfate,CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],5,500,87,5
283.15,60.0,0.1893,Training,1-butyl-3-methylimidazolium methylsulfate,CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],5,600,88,5
283.15,65.0,0.1907,Training,1-butyl-3-methylimidazolium methylsulfate,CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],5,650,89,5
293.15,0.1,0.1746,Training,1-butyl-3-methylimidazolium methylsulfate,CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],5,1,90,5
293.15,5.0,0.1762,Training,1-butyl-3-methylimidazolium methylsulfate,CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],5,50,91,5
293.15,10.0,0.1761,Training,1-butyl-3-methylimidazolium methylsulfate,CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],5,100,92,5
293.15,20.0,0.18,Training,1-butyl-3-methylimidazolium methylsulfate,CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],5,200,93,5
293.15,30.0,0.1813,Testing,1-butyl-3-methylimidazolium methylsulfate,CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],5,300,94,5
293.15,40.0,0.1843,Training,1-butyl-3-methylimidazolium methylsulfate,CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],5,400,95,5
293.15,50.0,0.187,Training,1-butyl-3-methylimidazolium methylsulfate,CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],5,500,96,5
293.15,60.0,0.1884,Testing,1-butyl-3-methylimidazolium methylsulfate,CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],5,600,97,5
293.15,65.0,0.1888,Training,1-butyl-3-methylimidazolium methylsulfate,CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],5,650,98,5
303.15,0.1,0.1658,Testing,1-butyl-3-methylimidazolium methylsulfate,CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],5,1,99,5
303.15,5.0,0.1706,Training,1-butyl-3-methylimidazolium methylsulfate,CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],5,50,100,5
303.15,10.0,0.1737,Training,1-butyl-3-methylimidazolium methylsulfate,CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],5,100,101,5
303.15,20.0,0.1765,Testing,1-butyl-3-methylimidazolium methylsulfate,CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],5,200,102,5
303.15,30.0,0.1798,Training,1-butyl-3-methylimidazolium methylsulfate,CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],5,300,103,5
303.15,40.0,0.1812,Training,1-butyl-3-methylimidazolium methylsulfate,CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],5,400,104,5
303.15,50.0,0.1824,Testing,1-butyl-3-methylimidazolium methylsulfate,CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],5,500,105,5
303.15,60.0,0.185,Testing,1-butyl-3-methylimidazolium methylsulfate,CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],5,600,106,5
303.15,65.0,0.186,Testing,1-butyl-3-methylimidazolium methylsulfate,CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],5,650,107,5
313.15,0.1,0.1591,Training,1-butyl-3-methylimidazolium methylsulfate,CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],5,1,108,5
313.15,5.0,0.1644,Training,1-butyl-3-methylimidazolium methylsulfate,CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],5,50,109,5
313.15,10.0,0.1668,Training,1-butyl-3-methylimidazolium methylsulfate,CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],5,100,110,5
313.15,20.0,0.1717,Training,1-butyl-3-methylimidazolium methylsulfate,CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],5,200,111,5
313.15,30.0,0.1764,Training,1-butyl-3-methylimidazolium methylsulfate,CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],5,300,112,5
313.15,40.0,0.1764,Training,1-butyl-3-methylimidazolium methylsulfate,CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],5,400,113,5
313.15,50.0,0.1787,Training,1-butyl-3-methylimidazolium methylsulfate,CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],5,500,114,5
313.15,60.0,0.1801,Training,1-butyl-3-methylimidazolium methylsulfate,CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],5,600,115,5
313.15,65.0,0.1812,Training,1-butyl-3-methylimidazolium methylsulfate,CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],5,650,116,5
283.15,0.1,0.1437,Testing,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,6,1,117,6
283.15,5.0,0.1469,Training,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,6,50,118,6
283.15,10.0,0.1486,Training,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,6,100,119,6
283.15,20.0,0.1509,Training,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,6,200,120,6
283.15,30.0,0.1512,Training,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,6,300,121,6
283.15,40.0,0.1539,Training,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,6,400,122,6
283.15,50.0,0.1557,Training,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,6,500,123,6
283.15,60.0,0.1585,Testing,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,6,600,124,6
283.15,65.0,0.1551,Training,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,6,650,125,6
293.15,0.1,0.1414,Training,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,6,1,126,6
293.15,5.0,0.1431,Training,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,6,50,127,6
293.15,10.0,0.1456,Training,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,6,100,128,6
293.15,20.0,0.1486,Training,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,6,200,129,6
293.15,30.0,0.1513,Training,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,6,300,130,6
293.15,40.0,0.1515,Training,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,6,400,131,6
293.15,50.0,0.1534,Training,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,6,500,132,6
293.15,60.0,0.1573,Training,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,6,600,133,6
293.15,65.0,0.1559,Testing,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,6,650,134,6
303.15,0.1,0.1396,Training,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,6,1,135,6
303.15,5.0,0.1418,Training,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,6,50,136,6
303.15,10.0,0.1427,Testing,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,6,100,137,6
303.15,20.0,0.1469,Training,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,6,200,138,6
303.15,30.0,0.1498,Testing,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,6,300,139,6
303.15,40.0,0.153,Training,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,6,400,140,6
303.15,50.0,0.1534,Training,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,6,500,141,6
303.15,60.0,0.1541,Training,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,6,600,142,6
303.15,65.0,0.1557,Training,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,6,650,143,6
313.15,0.1,0.1366,Testing,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,6,1,144,6
313.15,5.0,0.1385,Training,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,6,50,145,6
313.15,10.0,0.1404,Training,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,6,100,146,6
313.15,20.0,0.1439,Training,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,6,200,147,6
313.15,30.0,0.1449,Training,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,6,300,148,6
313.15,40.0,0.1472,Training,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,6,400,149,6
313.15,50.0,0.1505,Training,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,6,500,150,6
313.15,60.0,0.1514,Training,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,6,600,151,6
313.15,65.0,0.1526,Training,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,6,650,152,6
283.15,0.1,0.1376,Training,1-butyl-3-methylimidazolium hexafluoroantimonate,CCCCN1C=C[N+](=C1)C.F[Sb-](F)(F)(F)(F)F,CCCCn1cc[n+](C)c1.F[Sb-](F)(F)(F)(F)F,7,1,153,7
283.15,5.0,0.1408,Training,1-butyl-3-methylimidazolium hexafluoroantimonate,CCCCN1C=C[N+](=C1)C.F[Sb-](F)(F)(F)(F)F,CCCCn1cc[n+](C)c1.F[Sb-](F)(F)(F)(F)F,7,50,154,7
283.15,10.0,0.1427,Training,1-butyl-3-methylimidazolium hexafluoroantimonate,CCCCN1C=C[N+](=C1)C.F[Sb-](F)(F)(F)(F)F,CCCCn1cc[n+](C)c1.F[Sb-](F)(F)(F)(F)F,7,100,155,7
283.15,20.0,0.1445,Training,1-butyl-3-methylimidazolium hexafluoroantimonate,CCCCN1C=C[N+](=C1)C.F[Sb-](F)(F)(F)(F)F,CCCCn1cc[n+](C)c1.F[Sb-](F)(F)(F)(F)F,7,200,156,7
283.15,30.0,0.1461,Testing,1-butyl-3-methylimidazolium hexafluoroantimonate,CCCCN1C=C[N+](=C1)C.F[Sb-](F)(F)(F)(F)F,CCCCn1cc[n+](C)c1.F[Sb-](F)(F)(F)(F)F,7,300,157,7
283.15,40.0,0.1485,Testing,1-butyl-3-methylimidazolium hexafluoroantimonate,CCCCN1C=C[N+](=C1)C.F[Sb-](F)(F)(F)(F)F,CCCCn1cc[n+](C)c1.F[Sb-](F)(F)(F)(F)F,7,400,158,7
283.15,50.0,0.1484,Training,1-butyl-3-methylimidazolium hexafluoroantimonate,CCCCN1C=C[N+](=C1)C.F[Sb-](F)(F)(F)(F)F,CCCCn1cc[n+](C)c1.F[Sb-](F)(F)(F)(F)F,7,500,159,7
283.15,60.0,0.151,Training,1-butyl-3-methylimidazolium hexafluoroantimonate,CCCCN1C=C[N+](=C1)C.F[Sb-](F)(F)(F)(F)F,CCCCn1cc[n+](C)c1.F[Sb-](F)(F)(F)(F)F,7,600,160,7
283.15,65.0,0.1496,Training,1-butyl-3-methylimidazolium hexafluoroantimonate,CCCCN1C=C[N+](=C1)C.F[Sb-](F)(F)(F)(F)F,CCCCn1cc[n+](C)c1.F[Sb-](F)(F)(F)(F)F,7,650,161,7
293.15,0.1,0.1361,Training,1-butyl-3-methylimidazolium hexafluoroantimonate,CCCCN1C=C[N+](=C1)C.F[Sb-](F)(F)(F)(F)F,CCCCn1cc[n+](C)c1.F[Sb-](F)(F)(F)(F)F,7,1,162,7
293.15,5.0,0.1376,Training,1-butyl-3-methylimidazolium hexafluoroantimonate,CCCCN1C=C[N+](=C1)C.F[Sb-](F)(F)(F)(F)F,CCCCn1cc[n+](C)c1.F[Sb-](F)(F)(F)(F)F,7,50,163,7
293.15,10.0,0.1397,Training,1-butyl-3-methylimidazolium hexafluoroantimonate,CCCCN1C=C[N+](=C1)C.F[Sb-](F)(F)(F)(F)F,CCCCn1cc[n+](C)c1.F[Sb-](F)(F)(F)(F)F,7,100,164,7
293.15,20.0,0.1421,Testing,1-butyl-3-methylimidazolium hexafluoroantimonate,CCCCN1C=C[N+](=C1)C.F[Sb-](F)(F)(F)(F)F,CCCCn1cc[n+](C)c1.F[Sb-](F)(F)(F)(F)F,7,200,165,7
293.15,30.0,0.1443,Training,1-butyl-3-methylimidazolium hexafluoroantimonate,CCCCN1C=C[N+](=C1)C.F[Sb-](F)(F)(F)(F)F,CCCCn1cc[n+](C)c1.F[Sb-](F)(F)(F)(F)F,7,300,166,7
293.15,40.0,0.1457,Training,1-butyl-3-methylimidazolium hexafluoroantimonate,CCCCN1C=C[N+](=C1)C.F[Sb-](F)(F)(F)(F)F,CCCCn1cc[n+](C)c1.F[Sb-](F)(F)(F)(F)F,7,400,167,7
293.15,50.0,0.1472,Training,1-butyl-3-methylimidazolium hexafluoroantimonate,CCCCN1C=C[N+](=C1)C.F[Sb-](F)(F)(F)(F)F,CCCCn1cc[n+](C)c1.F[Sb-](F)(F)(F)(F)F,7,500,168,7
293.15,60.0,0.1498,Training,1-butyl-3-methylimidazolium hexafluoroantimonate,CCCCN1C=C[N+](=C1)C.F[Sb-](F)(F)(F)(F)F,CCCCn1cc[n+](C)c1.F[Sb-](F)(F)(F)(F)F,7,600,169,7
293.15,65.0,0.1491,Training,1-butyl-3-methylimidazolium hexafluoroantimonate,CCCCN1C=C[N+](=C1)C.F[Sb-](F)(F)(F)(F)F,CCCCn1cc[n+](C)c1.F[Sb-](F)(F)(F)(F)F,7,650,170,7
303.15,0.1,0.1333,Training,1-butyl-3-methylimidazolium hexafluoroantimonate,CCCCN1C=C[N+](=C1)C.F[Sb-](F)(F)(F)(F)F,CCCCn1cc[n+](C)c1.F[Sb-](F)(F)(F)(F)F,7,1,171,7
303.15,5.0,0.1351,Training,1-butyl-3-methylimidazolium hexafluoroantimonate,CCCCN1C=C[N+](=C1)C.F[Sb-](F)(F)(F)(F)F,CCCCn1cc[n+](C)c1.F[Sb-](F)(F)(F)(F)F,7,50,172,7
303.15,10.0,0.1365,Training,1-butyl-3-methylimidazolium hexafluoroantimonate,CCCCN1C=C[N+](=C1)C.F[Sb-](F)(F)(F)(F)F,CCCCn1cc[n+](C)c1.F[Sb-](F)(F)(F)(F)F,7,100,173,7
303.15,20.0,0.1401,Testing,1-butyl-3-methylimidazolium hexafluoroantimonate,CCCCN1C=C[N+](=C1)C.F[Sb-](F)(F)(F)(F)F,CCCCn1cc[n+](C)c1.F[Sb-](F)(F)(F)(F)F,7,200,174,7
303.15,30.0,0.1426,Training,1-butyl-3-methylimidazolium hexafluoroantimonate,CCCCN1C=C[N+](=C1)C.F[Sb-](F)(F)(F)(F)F,CCCCn1cc[n+](C)c1.F[Sb-](F)(F)(F)(F)F,7,300,175,7
303.15,40.0,0.145,Training,1-butyl-3-methylimidazolium hexafluoroantimonate,CCCCN1C=C[N+](=C1)C.F[Sb-](F)(F)(F)(F)F,CCCCn1cc[n+](C)c1.F[Sb-](F)(F)(F)(F)F,7,400,176,7
303.15,50.0,0.1447,Training,1-butyl-3-methylimidazolium hexafluoroantimonate,CCCCN1C=C[N+](=C1)C.F[Sb-](F)(F)(F)(F)F,CCCCn1cc[n+](C)c1.F[Sb-](F)(F)(F)(F)F,7,500,177,7
303.15,60.0,0.1472,Training,1-butyl-3-methylimidazolium hexafluoroantimonate,CCCCN1C=C[N+](=C1)C.F[Sb-](F)(F)(F)(F)F,CCCCn1cc[n+](C)c1.F[Sb-](F)(F)(F)(F)F,7,600,178,7
303.15,65.0,0.1491,Training,1-butyl-3-methylimidazolium hexafluoroantimonate,CCCCN1C=C[N+](=C1)C.F[Sb-](F)(F)(F)(F)F,CCCCn1cc[n+](C)c1.F[Sb-](F)(F)(F)(F)F,7,650,179,7
313.15,0.1,0.1305,Training,1-butyl-3-methylimidazolium hexafluoroantimonate,CCCCN1C=C[N+](=C1)C.F[Sb-](F)(F)(F)(F)F,CCCCn1cc[n+](C)c1.F[Sb-](F)(F)(F)(F)F,7,1,180,7
313.15,5.0,0.133,Training,1-butyl-3-methylimidazolium hexafluoroantimonate,CCCCN1C=C[N+](=C1)C.F[Sb-](F)(F)(F)(F)F,CCCCn1cc[n+](C)c1.F[Sb-](F)(F)(F)(F)F,7,50,181,7
313.15,10.0,0.1332,Training,1-butyl-3-methylimidazolium hexafluoroantimonate,CCCCN1C=C[N+](=C1)C.F[Sb-](F)(F)(F)(F)F,CCCCn1cc[n+](C)c1.F[Sb-](F)(F)(F)(F)F,7,100,182,7
313.15,20.0,0.136,Training,1-butyl-3-methylimidazolium hexafluoroantimonate,CCCCN1C=C[N+](=C1)C.F[Sb-](F)(F)(F)(F)F,CCCCn1cc[n+](C)c1.F[Sb-](F)(F)(F)(F)F,7,200,183,7
313.15,30.0,0.1381,Training,1-butyl-3-methylimidazolium hexafluoroantimonate,CCCCN1C=C[N+](=C1)C.F[Sb-](F)(F)(F)(F)F,CCCCn1cc[n+](C)c1.F[Sb-](F)(F)(F)(F)F,7,300,184,7
313.15,40.0,0.1402,Testing,1-butyl-3-methylimidazolium hexafluoroantimonate,CCCCN1C=C[N+](=C1)C.F[Sb-](F)(F)(F)(F)F,CCCCn1cc[n+](C)c1.F[Sb-](F)(F)(F)(F)F,7,400,185,7
313.15,50.0,0.1426,Training,1-butyl-3-methylimidazolium hexafluoroantimonate,CCCCN1C=C[N+](=C1)C.F[Sb-](F)(F)(F)(F)F,CCCCn1cc[n+](C)c1.F[Sb-](F)(F)(F)(F)F,7,500,186,7
313.15,60.0,0.1427,Training,1-butyl-3-methylimidazolium hexafluoroantimonate,CCCCN1C=C[N+](=C1)C.F[Sb-](F)(F)(F)(F)F,CCCCn1cc[n+](C)c1.F[Sb-](F)(F)(F)(F)F,7,600,187,7
313.15,65.0,0.1454,Training,1-butyl-3-methylimidazolium hexafluoroantimonate,CCCCN1C=C[N+](=C1)C.F[Sb-](F)(F)(F)(F)F,CCCCn1cc[n+](C)c1.F[Sb-](F)(F)(F)(F)F,7,650,188,7
283.15,0.1,0.1774,Training,1-butyl-3-methylimidazolium dicyanamide,CCCCN1C=C[N+](=C1)C.C(=[N-])=NC#N,CCCCn1cc[n+](C)c1.N#CN=C=[N-],8,1,189,8
283.15,5.0,0.1817,Training,1-butyl-3-methylimidazolium dicyanamide,CCCCN1C=C[N+](=C1)C.C(=[N-])=NC#N,CCCCn1cc[n+](C)c1.N#CN=C=[N-],8,50,190,8
283.15,10.0,0.1826,Training,1-butyl-3-methylimidazolium dicyanamide,CCCCN1C=C[N+](=C1)C.C(=[N-])=NC#N,CCCCn1cc[n+](C)c1.N#CN=C=[N-],8,100,191,8
